Payment_ID,Policy_ID,Customer_ID,Payment_Date,Payment_Amount,Payment_Method,Payment_Status,Payment_Type
PAY004075,POL001252,C03210,2024-03-19,4830.0,Credit Card,Paid,Initial Payment
PAY004076,POL001253,C00344,2025-02-25,37250.0,UPI,Paid,Initial Payment
PAY004077,POL001254,C04465,2023-06-05,26140.0,Debit Card,Paid,Initial Payment
PAY004078,POL001254,C04465,2024-06-04,26140.0,Auto-Debit,Paid,Renewal
PAY004079,POL001255,C04015,2024-11-27,5060.0,Auto-Debit,Paid,Initial Payment
PAY004080,POL001255,C04015,2025-11-27,5060.0,UPI,Paid,Renewal
PAY004081,POL001256,C02494,2023-01-05,294.17,Auto-Debit,Paid,Initial Payment
PAY004082,POL001256,C02494,2023-02-04,294.17,Credit Card,Paid,Premium
PAY004083,POL001256,C02494,2023-04-05,294.17,Debit Card,Paid,Premium
PAY004084,POL001256,C02494,2023-05-05,294.17,Net Banking,Paid,Premium
PAY004085,POL001256,C02494,2023-07-04,294.17,Net Banking,Paid,Premium
PAY004086,POL001256,C02494,2023-10-02,294.17,UPI,Paid,Premium
PAY004087,POL001257,C00113,2024-08-30,6691.67,UPI,Paid,Initial Payment
PAY004088,POL001257,C00113,2024-09-29,6691.67,Net Banking,Paid,Premium
PAY004089,POL001257,C00113,2024-11-28,6691.67,Debit Card,Paid,Premium
PAY004090,POL001257,C00113,2024-12-28,6691.67,Cheque,Paid,Premium
PAY004091,POL001257,C00113,2025-01-27,6691.67,Debit Card,Paid,Premium
PAY004092,POL001257,C00113,2025-04-27,6691.67,Cheque,Paid,Premium
PAY004093,POL001257,C00113,2025-08-25,6691.67,Cheque,Paid,Premium
PAY004094,POL001258,C00760,2025-08-16,89240.0,Auto-Debit,Paid,Initial Payment
PAY004095,POL001259,C00338,2025-07-23,52550.0,Auto-Debit,Paid,Initial Payment
PAY004096,POL001260,C04987,2024-01-30,2565.79,Debit Card,Failed,Initial Payment
PAY004097,POL001261,C02395,2024-12-07,52600.0,Debit Card,Paid,Initial Payment
PAY004098,POL001262,C01095,2023-02-12,63080.0,Debit Card,Overdue,Initial Payment
PAY004099,POL001263,C03712,2025-05-03,33920.0,Net Banking,Paid,Initial Payment
PAY004100,POL001264,C04372,2025-05-05,7270.0,Net Banking,Paid,Initial Payment
PAY004101,POL001265,C02907,2024-05-11,28940.0,Cheque,Paid,Initial Payment
PAY004102,POL001266,C00211,2023-10-06,11174.77,UPI,Failed,Initial Payment
PAY004103,POL001267,C01488,2025-08-07,8880.0,UPI,Paid,Initial Payment
PAY004104,POL001268,C01716,2025-04-27,83075.0,Net Banking,Paid,Initial Payment
PAY004105,POL001269,C04882,2023-05-15,24440.0,Cheque,Paid,Initial Payment
PAY004106,POL001269,C04882,2024-05-14,24440.0,Debit Card,Paid,Renewal
PAY004107,POL001270,C02797,2025-03-27,62791.54,Net Banking,Pending,Initial Payment
PAY004108,POL001271,C02998,2023-06-25,94180.0,Credit Card,Paid,Initial Payment
PAY004109,POL001272,C04393,2024-09-20,34280.0,UPI,Paid,Initial Payment
PAY004110,POL001273,C04091,2024-07-11,3215.83,Credit Card,Paid,Initial Payment
PAY004111,POL001273,C04091,2024-08-10,3215.83,UPI,Paid,Premium
PAY004112,POL001273,C04091,2024-09-09,3215.83,Credit Card,Paid,Premium
PAY004113,POL001273,C04091,2024-10-09,3215.83,Auto-Debit,Paid,Premium
PAY004114,POL001273,C04091,2024-12-08,3215.83,UPI,Paid,Premium
PAY004115,POL001273,C04091,2025-01-07,3215.83,Debit Card,Paid,Premium
PAY004116,POL001273,C04091,2025-03-08,3215.83,Credit Card,Paid,Premium
PAY004117,POL001273,C04091,2025-04-07,3215.83,Auto-Debit,Paid,Premium
PAY004118,POL001273,C04091,2025-07-06,3215.83,Net Banking,Paid,Premium
PAY004119,POL001273,C04091,2025-08-05,3215.83,Debit Card,Paid,Premium
PAY004120,POL001273,C04091,2025-10-04,3215.83,Debit Card,Paid,Premium
PAY004121,POL001273,C04091,2025-11-03,3215.83,UPI,Paid,Premium
PAY004122,POL001273,C04091,2025-12-03,3200.66,Auto-Debit,Pending,Premium
PAY004123,POL001274,C04094,2024-03-31,14690.0,Net Banking,Paid,Initial Payment
PAY004124,POL001275,C04412,2024-01-06,827.5,Auto-Debit,Paid,Initial Payment
PAY004125,POL001275,C04412,2024-02-05,827.5,UPI,Paid,Premium
PAY004126,POL001275,C04412,2024-03-06,827.5,Auto-Debit,Paid,Premium
PAY004127,POL001275,C04412,2024-06-04,827.5,Auto-Debit,Paid,Premium
PAY004128,POL001275,C04412,2024-07-04,827.5,Credit Card,Paid,Premium
PAY004129,POL001275,C04412,2024-09-02,827.5,Cheque,Paid,Premium
PAY004130,POL001275,C04412,2024-10-02,827.5,Cheque,Paid,Premium
PAY004131,POL001275,C04412,2024-11-01,827.5,Credit Card,Paid,Premium
PAY004132,POL001275,C04412,2024-12-01,817.03,UPI,Failed,Premium
PAY004133,POL001276,C03575,2024-07-26,16467.94,Debit Card,Failed,Initial Payment
PAY004134,POL001277,C03129,2023-12-14,3810.83,Cheque,Paid,Initial Payment
PAY004135,POL001277,C03129,2024-01-13,3810.83,Cheque,Paid,Premium
PAY004136,POL001277,C03129,2024-02-12,3810.83,UPI,Overdue,Premium
PAY004137,POL001277,C03129,2024-03-13,3810.83,Credit Card,Paid,Premium
PAY004138,POL001277,C03129,2024-04-12,3810.83,Auto-Debit,Overdue,Premium
PAY004139,POL001277,C03129,2024-05-12,3810.83,Net Banking,Overdue,Premium
PAY004140,POL001278,C03140,2025-03-28,41140.0,Debit Card,Paid,Initial Payment
PAY004141,POL001279,C00550,2023-10-12,57140.0,Debit Card,Paid,Initial Payment
PAY004142,POL001279,C00550,2024-10-11,57140.0,UPI,Paid,Renewal
PAY004143,POL001279,C00550,2025-10-11,57140.0,UPI,Paid,Renewal
PAY004144,POL001280,C03247,2024-01-10,31700.0,Cheque,Paid,Initial Payment
PAY004145,POL001281,C04650,2025-09-28,5890.0,Debit Card,Paid,Initial Payment
PAY004146,POL001282,C00672,2024-07-26,59080.0,Auto-Debit,Paid,Initial Payment
PAY004147,POL001282,C00672,2025-07-26,59080.0,UPI,Paid,Renewal
PAY004148,POL001283,C00294,2023-02-15,5675.0,Debit Card,Paid,Initial Payment
PAY004149,POL001283,C00294,2023-05-16,5675.0,Cheque,Paid,Premium
PAY004150,POL001283,C00294,2023-06-15,5675.0,Auto-Debit,Paid,Premium
PAY004151,POL001283,C00294,2023-07-15,5675.0,Net Banking,Paid,Premium
PAY004152,POL001283,C00294,2023-09-13,5675.0,Net Banking,Paid,Premium
PAY004153,POL001283,C00294,2023-10-13,5675.0,Debit Card,Paid,Premium
PAY004154,POL001283,C00294,2024-02-10,5675.0,UPI,Paid,Premium
PAY004155,POL001284,C02568,2023-09-11,22952.5,Net Banking,Paid,Initial Payment
PAY004156,POL001284,C02568,2023-12-11,22952.5,Auto-Debit,Paid,Premium
PAY004157,POL001284,C02568,2024-03-11,22952.5,Cheque,Paid,Premium
PAY004158,POL001284,C02568,2024-06-10,22590.33,Net Banking,Failed,Premium
PAY004159,POL001284,C02568,2024-09-09,22952.5,Credit Card,Paid,Premium
PAY004160,POL001284,C02568,2024-12-09,22952.5,Credit Card,Paid,Premium
PAY004161,POL001284,C02568,2025-06-09,22952.5,UPI,Paid,Premium
PAY004162,POL001285,C04701,2025-04-27,10520.0,Credit Card,Paid,Initial Payment
PAY004163,POL001286,C03617,2025-08-23,5200.0,UPI,Paid,Initial Payment
PAY004164,POL001287,C02529,2025-07-10,9866.67,Cheque,Paid,Initial Payment
PAY004165,POL001287,C02529,2025-09-08,9866.67,UPI,Paid,Premium
PAY004166,POL001288,C03331,2025-08-24,32000.0,Auto-Debit,Paid,Initial Payment
PAY004167,POL001289,C03782,2024-04-13,7522.5,Auto-Debit,Paid,Initial Payment
PAY004168,POL001290,C01039,2024-04-30,15380.0,UPI,Paid,Initial Payment
PAY004169,POL001291,C02110,2024-04-01,17200.0,Net Banking,Paid,Initial Payment
PAY004170,POL001291,C02110,2025-04-01,17200.0,Net Banking,Paid,Renewal
PAY004171,POL001292,C00578,2024-08-10,22100.0,Debit Card,Paid,Initial Payment
PAY004172,POL001293,C01056,2024-11-19,25895.62,Net Banking,Failed,Initial Payment
PAY004173,POL001294,C02018,2023-05-24,32750.0,Cheque,Paid,Initial Payment
PAY004174,POL001295,C04817,2024-04-20,12170.0,Net Banking,Paid,Initial Payment
PAY004175,POL001296,C04044,2023-11-12,25480.0,Auto-Debit,Paid,Initial Payment
PAY004176,POL001297,C02040,2023-01-04,59420.0,Credit Card,Paid,Initial Payment
PAY004177,POL001297,C02040,2025-01-03,59420.0,Debit Card,Paid,Renewal
PAY004178,POL001298,C04851,2024-03-10,47110.59,Auto-Debit,Failed,Initial Payment
PAY004179,POL001298,C04851,2025-03-10,47130.0,Net Banking,Paid,Renewal
PAY004180,POL001299,C03494,2024-05-13,17670.0,Credit Card,Paid,Initial Payment
PAY004181,POL001299,C03494,2025-05-13,17670.0,Debit Card,Paid,Renewal
PAY004182,POL001300,C01477,2024-09-25,45260.0,Debit Card,Paid,Initial Payment
PAY004183,POL001301,C02665,2023-08-07,5397.5,Debit Card,Paid,Initial Payment
PAY004184,POL001301,C02665,2023-11-06,5397.5,Cheque,Paid,Premium
PAY004185,POL001301,C02665,2024-02-05,5397.5,Debit Card,Paid,Premium
PAY004186,POL001302,C01239,2023-01-31,41940.0,Credit Card,Paid,Initial Payment
PAY004187,POL001302,C01239,2024-01-31,41940.0,Debit Card,Paid,Renewal
PAY004188,POL001303,C03688,2023-08-24,14703.03,UPI,Pending,Initial Payment
PAY004189,POL001303,C03688,2024-08-23,14760.0,Debit Card,Paid,Renewal
PAY004190,POL001304,C02663,2025-06-14,38730.0,UPI,Paid,Initial Payment
PAY004191,POL001305,C02201,2023-05-08,2794.17,Net Banking,Paid,Initial Payment
PAY004192,POL001305,C02201,2023-07-07,2794.17,Net Banking,Paid,Premium
PAY004193,POL001305,C02201,2023-08-06,2794.17,Credit Card,Paid,Premium
PAY004194,POL001306,C04369,2023-01-14,3133.33,Cheque,Paid,Initial Payment
PAY004195,POL001306,C04369,2023-02-13,3133.33,Credit Card,Paid,Premium
PAY004196,POL001306,C04369,2023-03-15,3133.33,Debit Card,Paid,Premium
PAY004197,POL001306,C04369,2023-04-14,3133.33,Debit Card,Paid,Premium
PAY004198,POL001306,C04369,2023-05-14,3133.33,Auto-Debit,Paid,Premium
PAY004199,POL001306,C04369,2023-07-13,3133.33,Credit Card,Paid,Premium
PAY004200,POL001306,C04369,2023-08-12,3133.33,Debit Card,Paid,Premium
PAY004201,POL001306,C04369,2023-10-11,3133.33,Net Banking,Paid,Premium
PAY004202,POL001306,C04369,2023-11-10,3133.33,Cheque,Paid,Premium
PAY004203,POL001306,C04369,2024-01-09,3133.33,Net Banking,Paid,Premium
PAY004204,POL001306,C04369,2024-03-09,3133.33,Credit Card,Paid,Premium
PAY004205,POL001306,C04369,2024-04-08,3133.33,Cheque,Paid,Premium
PAY004206,POL001306,C04369,2024-05-08,3133.33,UPI,Paid,Premium
PAY004207,POL001306,C04369,2024-06-07,3133.33,Net Banking,Paid,Premium
PAY004208,POL001306,C04369,2024-07-07,3083.44,Debit Card,Failed,Premium
PAY004209,POL001306,C04369,2024-09-05,3133.33,Cheque,Paid,Premium
PAY004210,POL001306,C04369,2024-12-04,3133.33,Debit Card,Paid,Premium
PAY004211,POL001306,C04369,2025-01-03,3133.33,UPI,Paid,Premium
PAY004212,POL001307,C00002,2023-01-23,328.33,Net Banking,Paid,Initial Payment
PAY004213,POL001308,C04836,2023-08-17,14840.0,Cheque,Paid,Initial Payment
PAY004214,POL001308,C04836,2024-08-16,14840.0,UPI,Paid,Renewal
PAY004215,POL001308,C04836,2025-08-16,14840.0,Cheque,Paid,Renewal
PAY004216,POL001309,C04504,2023-07-09,1726.67,Auto-Debit,Paid,Initial Payment
PAY004217,POL001309,C04504,2023-08-08,1726.67,Cheque,Paid,Premium
PAY004218,POL001309,C04504,2023-09-07,1726.67,Cheque,Paid,Premium
PAY004219,POL001309,C04504,2023-11-06,1726.67,Net Banking,Paid,Premium
PAY004220,POL001309,C04504,2024-01-05,1726.67,Cheque,Paid,Premium
PAY004221,POL001309,C04504,2024-03-05,1726.67,Auto-Debit,Paid,Premium
PAY004222,POL001309,C04504,2024-05-04,1726.67,Credit Card,Paid,Premium
PAY004223,POL001310,C01505,2023-11-16,4823.33,Credit Card,Overdue,Initial Payment
PAY004224,POL001310,C01505,2023-12-16,4823.33,UPI,Paid,Premium
PAY004225,POL001310,C01505,2024-01-15,4823.33,Auto-Debit,Paid,Premium
PAY004226,POL001310,C01505,2024-04-14,4823.33,Credit Card,Overdue,Premium
PAY004227,POL001310,C01505,2024-05-14,4823.33,Cheque,Paid,Premium
PAY004228,POL001310,C01505,2024-07-13,4763.95,Auto-Debit,Failed,Premium
PAY004229,POL001311,C01287,2023-11-08,15620.0,Auto-Debit,Paid,Initial Payment
PAY004230,POL001311,C01287,2024-02-07,15620.0,Net Banking,Paid,Premium
PAY004231,POL001311,C01287,2024-08-07,15620.0,UPI,Paid,Premium
PAY004232,POL001312,C00494,2025-04-08,12740.0,Debit Card,Paid,Initial Payment
PAY004233,POL001313,C01786,2024-03-14,21335.0,UPI,Paid,Initial Payment
PAY004234,POL001313,C01786,2024-06-13,21335.0,Debit Card,Paid,Premium
PAY004235,POL001313,C01786,2024-09-12,21335.0,Debit Card,Paid,Premium
PAY004236,POL001313,C01786,2025-03-13,21335.0,UPI,Paid,Premium
PAY004237,POL001313,C01786,2025-06-12,21335.0,Debit Card,Paid,Premium
PAY004238,POL001314,C02814,2025-01-22,820.83,UPI,Paid,Initial Payment
PAY004239,POL001315,C00604,2023-09-30,7600.0,Auto-Debit,Paid,Initial Payment
PAY004240,POL001315,C00604,2024-06-29,7600.0,Net Banking,Paid,Premium
PAY004241,POL001315,C00604,2025-03-29,7600.0,Debit Card,Paid,Premium
PAY004242,POL001315,C00604,2025-06-28,7600.0,Cheque,Paid,Premium
PAY004243,POL001315,C00604,2025-09-27,7600.0,UPI,Paid,Premium
PAY004244,POL001316,C04149,2024-02-08,72620.0,Auto-Debit,Paid,Initial Payment
PAY004245,POL001316,C04149,2025-02-07,72620.0,Auto-Debit,Paid,Renewal
PAY004246,POL001317,C00047,2025-06-28,114800.0,Auto-Debit,Paid,Initial Payment
PAY004247,POL001318,C00712,2023-02-24,9700.0,UPI,Paid,Initial Payment
PAY004248,POL001318,C00712,2023-05-26,9700.0,Net Banking,Paid,Premium
PAY004249,POL001318,C00712,2024-02-23,9700.0,UPI,Paid,Premium
PAY004250,POL001319,C03209,2025-03-11,22325.0,Cheque,Paid,Initial Payment
PAY004251,POL001319,C03209,2025-06-10,22325.0,Net Banking,Paid,Premium
PAY004252,POL001319,C03209,2025-09-09,22325.0,UPI,Paid,Premium
PAY004253,POL001320,C01911,2024-11-16,12938.53,Debit Card,Pending,Initial Payment
PAY004254,POL001320,C01911,2025-11-16,13070.0,Auto-Debit,Paid,Renewal
PAY004255,POL001321,C02151,2023-05-03,83630.0,Cheque,Paid,Initial Payment
PAY004256,POL001321,C02151,2024-05-02,83630.0,Net Banking,Paid,Renewal
PAY004257,POL001321,C02151,2025-05-02,83630.0,Cheque,Paid,Renewal
PAY004258,POL001322,C02014,2024-02-15,12183.95,UPI,Failed,Initial Payment
PAY004259,POL001322,C02014,2025-02-14,12420.0,Net Banking,Paid,Renewal
PAY004260,POL001323,C01108,2025-06-01,22240.0,Debit Card,Overdue,Initial Payment
PAY004261,POL001324,C03597,2024-01-15,4020.0,Credit Card,Paid,Initial Payment
PAY004262,POL001325,C02709,2024-04-07,261.67,Debit Card,Paid,Initial Payment
PAY004263,POL001326,C00071,2023-10-24,24800.0,UPI,Paid,Initial Payment
PAY004264,POL001326,C00071,2024-10-22,24800.0,Net Banking,Paid,Premium
PAY004265,POL001326,C00071,2025-01-21,24800.0,Credit Card,Paid,Premium
PAY004266,POL001326,C00071,2025-04-22,24800.0,Credit Card,Paid,Premium
PAY004267,POL001326,C00071,2025-07-22,24800.0,UPI,Paid,Premium
PAY004268,POL001327,C03187,2025-08-22,27810.0,Net Banking,Paid,Initial Payment
PAY004269,POL001328,C04494,2023-10-21,10180.0,Credit Card,Paid,Initial Payment
PAY004270,POL001328,C04494,2024-10-20,10180.0,Auto-Debit,Paid,Renewal
PAY004271,POL001329,C03225,2025-09-24,15818.56,Cheque,Failed,Initial Payment
PAY004272,POL001330,C02430,2023-09-03,14720.0,Credit Card,Paid,Initial Payment
PAY004273,POL001330,C02430,2024-03-03,14720.0,Credit Card,Paid,Premium
PAY004274,POL001330,C02430,2025-03-02,14720.0,Auto-Debit,Paid,Premium
PAY004275,POL001330,C02430,2025-08-31,14720.0,Debit Card,Paid,Premium
PAY004276,POL001331,C02796,2025-02-08,6686.67,Debit Card,Paid,Initial Payment
PAY004277,POL001331,C02796,2025-04-09,6686.67,Credit Card,Paid,Premium
PAY004278,POL001331,C02796,2025-05-09,6686.67,Credit Card,Paid,Premium
PAY004279,POL001331,C02796,2025-09-06,6686.67,Credit Card,Paid,Premium
PAY004280,POL001331,C02796,2025-10-06,6686.67,Credit Card,Paid,Premium
PAY004281,POL001331,C02796,2025-12-05,6686.67,Net Banking,Paid,Premium
PAY004282,POL001332,C01968,2024-10-05,49990.0,Cheque,Paid,Initial Payment
PAY004283,POL001332,C01968,2025-10-05,49990.0,UPI,Paid,Renewal
PAY004284,POL001333,C04587,2024-01-25,7325.0,Net Banking,Paid,Initial Payment
PAY004285,POL001333,C04587,2024-04-25,7325.0,Debit Card,Paid,Premium
PAY004286,POL001333,C04587,2024-07-25,7325.0,Credit Card,Paid,Premium
PAY004287,POL001333,C04587,2025-01-23,7325.0,Cheque,Paid,Premium
PAY004288,POL001333,C04587,2025-04-24,7325.0,Credit Card,Paid,Premium
PAY004289,POL001333,C04587,2025-07-24,7325.0,Auto-Debit,Paid,Premium
PAY004290,POL001333,C04587,2025-10-23,7325.0,Net Banking,Paid,Premium
PAY004291,POL001334,C02163,2023-05-19,30560.0,Credit Card,Paid,Initial Payment
PAY004292,POL001335,C04455,2024-10-13,61630.0,Net Banking,Paid,Initial Payment
PAY004293,POL001336,C03191,2023-12-06,17400.0,Cheque,Paid,Initial Payment
PAY004294,POL001337,C03446,2024-08-04,31819.96,Cheque,Failed,Initial Payment
PAY004295,POL001337,C03446,2025-08-04,31500.85,Auto-Debit,Failed,Renewal
PAY004296,POL001338,C00344,2023-03-29,1225.21,Net Banking,Failed,Initial Payment
PAY004297,POL001338,C00344,2023-04-28,1240.0,Cheque,Paid,Premium
PAY004298,POL001338,C00344,2023-07-27,1240.0,Credit Card,Paid,Premium
PAY004299,POL001338,C00344,2023-11-24,1240.0,Net Banking,Paid,Premium
PAY004300,POL001338,C00344,2023-12-24,1240.0,Debit Card,Paid,Premium
PAY004301,POL001338,C00344,2024-02-22,1240.0,UPI,Paid,Premium
PAY004302,POL001338,C00344,2024-03-23,1240.0,UPI,Paid,Premium
PAY004303,POL001339,C02633,2023-09-27,851.67,UPI,Paid,Initial Payment
PAY004304,POL001340,C01307,2024-08-03,28560.0,Debit Card,Paid,Initial Payment
PAY004305,POL001340,C01307,2025-08-03,28560.0,UPI,Paid,Renewal
PAY004306,POL001341,C04445,2023-12-06,60170.0,Net Banking,Paid,Initial Payment
PAY004307,POL001341,C04445,2024-12-05,60170.0,Credit Card,Paid,Renewal
PAY004308,POL001342,C00471,2024-10-16,125060.0,Credit Card,Paid,Initial Payment
PAY004309,POL001343,C00063,2025-09-19,17500.0,Net Banking,Paid,Initial Payment
PAY004310,POL001344,C04399,2025-04-11,38194.85,Net Banking,Failed,Initial Payment
PAY004311,POL001345,C02577,2024-12-12,2640.0,Auto-Debit,Paid,Initial Payment
PAY004312,POL001346,C01120,2024-12-02,49230.0,Credit Card,Paid,Initial Payment
PAY004313,POL001346,C01120,2025-12-02,49230.0,UPI,Paid,Renewal
PAY004314,POL001347,C00872,2025-10-01,11730.0,Cheque,Paid,Initial Payment
PAY004315,POL001348,C04646,2023-12-07,49770.0,Net Banking,Paid,Initial Payment
PAY004316,POL001348,C04646,2024-12-06,49770.0,Net Banking,Paid,Renewal
PAY004317,POL001348,C04646,2025-12-06,49770.0,UPI,Paid,Renewal
PAY004318,POL001349,C02948,2024-04-18,54060.0,Auto-Debit,Paid,Initial Payment
PAY004319,POL001350,C02789,2024-06-12,57940.0,UPI,Paid,Initial Payment
PAY004320,POL001350,C02789,2025-06-12,57940.0,Net Banking,Paid,Renewal
PAY004321,POL001351,C02158,2025-07-10,80880.0,Net Banking,Paid,Initial Payment
PAY004322,POL001352,C00471,2023-06-04,12070.0,Auto-Debit,Paid,Initial Payment
PAY004323,POL001353,C04764,2025-06-26,11130.0,Credit Card,Paid,Initial Payment
PAY004324,POL001354,C00505,2024-05-30,4930.83,Cheque,Paid,Initial Payment
PAY004325,POL001354,C00505,2024-06-29,4930.83,Debit Card,Paid,Premium
PAY004326,POL001354,C00505,2024-07-29,4930.83,Debit Card,Paid,Premium
PAY004327,POL001354,C00505,2024-09-27,4930.83,Net Banking,Paid,Premium
PAY004328,POL001354,C00505,2024-12-26,4930.83,Credit Card,Paid,Premium
PAY004329,POL001354,C00505,2025-05-25,4930.83,Debit Card,Paid,Premium
PAY004330,POL001355,C02299,2025-08-18,6470.0,Credit Card,Paid,Initial Payment
PAY004331,POL001356,C01337,2024-07-22,38330.0,Credit Card,Overdue,Initial Payment
PAY004332,POL001357,C01306,2023-11-23,3886.34,Credit Card,Failed,Initial Payment
PAY004333,POL001358,C03812,2023-11-11,62200.0,Auto-Debit,Paid,Initial Payment
PAY004334,POL001358,C03812,2024-11-10,62200.0,Net Banking,Paid,Renewal
PAY004335,POL001358,C03812,2025-11-10,62200.0,Credit Card,Paid,Renewal
PAY004336,POL001359,C02704,2025-01-11,19550.0,Cheque,Paid,Initial Payment
PAY004337,POL001360,C04381,2023-10-14,21520.0,Credit Card,Paid,Initial Payment
PAY004338,POL001360,C04381,2024-10-13,21520.0,Cheque,Paid,Renewal
PAY004339,POL001361,C01675,2024-05-23,34680.0,Debit Card,Paid,Initial Payment
PAY004340,POL001362,C04337,2023-10-12,515.83,Net Banking,Paid,Initial Payment
PAY004341,POL001362,C04337,2023-11-11,515.83,Net Banking,Paid,Premium
PAY004342,POL001362,C04337,2024-01-10,515.83,UPI,Paid,Premium
PAY004343,POL001362,C04337,2024-06-08,515.83,Net Banking,Paid,Premium
PAY004344,POL001362,C04337,2024-07-08,515.83,Auto-Debit,Paid,Premium
PAY004345,POL001363,C04635,2024-12-03,10290.0,Cheque,Paid,Initial Payment
PAY004346,POL001364,C01118,2024-09-25,16830.0,Debit Card,Paid,Initial Payment
PAY004347,POL001365,C04284,2023-11-24,532.5,Auto-Debit,Paid,Initial Payment
PAY004348,POL001365,C04284,2024-02-22,532.5,Auto-Debit,Paid,Premium
PAY004349,POL001365,C04284,2024-03-23,532.5,Debit Card,Paid,Premium
PAY004350,POL001365,C04284,2024-04-22,532.5,UPI,Paid,Premium
PAY004351,POL001365,C04284,2024-05-22,532.5,Net Banking,Paid,Premium
PAY004352,POL001365,C04284,2024-08-20,532.5,UPI,Paid,Premium
PAY004353,POL001365,C04284,2024-09-19,532.5,Cheque,Paid,Premium
PAY004354,POL001365,C04284,2024-10-19,532.5,Cheque,Paid,Premium
PAY004355,POL001365,C04284,2024-12-18,532.5,Credit Card,Paid,Premium
PAY004356,POL001365,C04284,2025-03-18,532.5,Debit Card,Paid,Premium
PAY004357,POL001365,C04284,2025-04-17,532.5,Auto-Debit,Paid,Premium
PAY004358,POL001365,C04284,2025-08-15,532.5,UPI,Paid,Premium
PAY004359,POL001365,C04284,2025-10-14,532.5,Cheque,Paid,Premium
PAY004360,POL001365,C04284,2025-11-13,532.5,Net Banking,Paid,Premium
PAY004361,POL001365,C04284,2025-12-13,532.5,Cheque,Paid,Premium
PAY004362,POL001366,C03963,2025-09-30,20666.29,Cheque,Pending,Initial Payment
PAY004363,POL001367,C01162,2025-09-08,14450.0,UPI,Paid,Initial Payment
PAY004364,POL001368,C01314,2023-04-01,2160.0,Auto-Debit,Paid,Initial Payment
PAY004365,POL001368,C01314,2024-03-31,2160.0,Auto-Debit,Paid,Renewal
PAY004366,POL001369,C04802,2025-05-14,5870.0,Credit Card,Paid,Initial Payment
PAY004367,POL001370,C04494,2024-05-24,44910.0,Auto-Debit,Paid,Initial Payment
PAY004368,POL001371,C04470,2025-02-09,12585.0,Net Banking,Paid,Initial Payment
PAY004369,POL001371,C04470,2025-08-10,12585.0,Auto-Debit,Paid,Premium
PAY004370,POL001372,C02433,2025-05-17,1136.67,Net Banking,Paid,Initial Payment
PAY004371,POL001372,C02433,2025-08-15,1136.67,Net Banking,Paid,Premium
PAY004372,POL001372,C02433,2025-10-14,1136.67,Debit Card,Paid,Premium
PAY004373,POL001372,C02433,2025-11-13,1136.67,UPI,Paid,Premium
