Policy_ID,Customer_ID,Policy_Type,Policy_Start_Date,Policy_End_Date,Premium_Amount,Sum_Assured,Payment_Frequency,Policy_Status,Policy_Term_Years,Risk_Category,Agent_ID,Acquisition_Channel
POL001967,C03243,Motor,2024-08-22,2025-08-22,16450.0,470000.0,Annually,Expired,1,Medium,A0043,Agent
POL001968,C01587,Home,2025-05-21,2030-05-21,10230.0,4649000.0,Annually,Active,5,Medium,A0005,Corporate
POL001969,C00539,Home,2025-07-10,2035-07-10,9220.0,4192000.0,Annually,Active,10,Medium,A0020,Bancassurance
POL001970,C02034,Home,2023-05-15,2024-05-15,5070.0,2711500.0,Annually,Lapsed,1,Low,A0004,Corporate
POL001971,C01231,Motor,2025-04-29,2026-04-29,34260.0,1151500.0,Annually,Active,1,Low,A0031,Agent
POL001972,C03952,Motor,2024-03-04,2025-03-04,35910.0,1026100.0,Annually,Expired,1,Medium,A0084,Online
POL001973,C03890,Home,2025-07-17,2030-07-17,8580.0,3899000.0,Annually,Lapsed,5,Medium,A0065,Online
POL001974,C04616,Health,2024-07-15,2027-07-15,64770.0,1500000.0,Monthly,Active,3,Low,A0038,Online
POL001975,C03431,Home,2023-03-12,2033-03-12,5400.0,2888100.0,Annually,Active,10,Low,A0033,Corporate
POL001976,C01745,Home,2025-08-20,2040-08-20,13220.0,6011100.0,Annually,Active,15,Medium,A0014,Referral
POL001977,C03579,Health,2025-07-22,2027-07-22,43180.0,1000000.0,Monthly,Active,2,Low,A0030,Online
POL001978,C04006,Motor,2024-10-30,2025-10-30,18760.0,535900.0,Annually,Expired,1,Medium,A0086,Agent
POL001979,C02679,Life,2023-07-21,2043-07-21,43910.0,2582900.0,Monthly,Active,20,Low,A0094,Agent
POL001980,C04326,Life,2025-05-16,2040-05-16,48790.0,2597200.0,Monthly,Active,15,Low,A0043,Bancassurance
POL001981,C04878,Life,2024-05-01,2034-05-01,64480.0,3342000.0,Annually,Active,10,Low,A0087,Agent
POL001982,C02886,Motor,2024-05-02,2025-05-02,18260.0,521600.0,Annually,Lapsed,1,Medium,A0028,Referral
POL001983,C01489,Health,2023-08-16,2024-08-16,60180.0,1500000.0,Monthly,Lapsed,1,Low,A0067,Bancassurance
POL001984,C03184,Health,2023-12-31,2025-12-28,92000.0,2000000.0,Monthly,Expired,2,Medium,A0080,Referral
POL001985,C03407,Motor,2024-02-22,2025-02-21,19560.0,429900.0,Annually,Lapsed,1,High,A0050,Online
POL001986,C04862,Motor,2025-06-28,2026-06-28,19700.0,562900.0,Annually,Active,1,Medium,A0024,Online
POL001987,C00838,Motor,2023-03-12,2024-03-11,29020.0,829100.0,Annually,Expired,1,Medium,A0056,Online
POL001988,C00052,Travel,2023-01-13,2023-03-14,1500.0,88500.0,Monthly,Lapsed,1,Medium,A0100,Agent
POL001989,C00320,Motor,2023-10-30,2024-10-29,6760.0,193100.0,Annually,Expired,1,Medium,A0081,Online
POL001990,C01242,Health,2023-02-18,2025-02-18,37570.0,1000000.0,Quarterly,Expired,2,Low,A0037,Bancassurance
POL001991,C04423,Health,2024-06-13,2026-06-13,24200.0,500000.0,Quarterly,Active,2,Medium,A0027,Corporate
POL001992,C01798,Health,2023-12-16,2026-12-16,17040.0,300000.0,Annually,Active,3,Medium,A0019,Referral
POL001993,C00133,Home,2025-01-22,2026-01-22,4440.0,2376600.0,Annually,Active,1,Low,A0018,Agent
POL001994,C01794,Motor,2025-09-21,2026-09-21,49410.0,1411700.0,Annually,Active,1,Medium,A0088,Online
POL001995,C01070,Life,2025-02-09,2055-02-09,66970.0,4191200.0,Monthly,Active,30,Low,A0081,Agent
POL001996,C03157,Health,2023-08-21,2026-08-21,84320.0,2000000.0,Monthly,Active,3,Low,A0050,Agent
POL001997,C00882,Health,2024-11-21,2025-11-21,17260.0,500000.0,Annually,Lapsed,1,Low,A0069,Referral
POL001998,C02292,Life,2023-12-16,2038-12-16,21970.0,1548000.0,Annually,Active,15,Low,A0090,Agent
POL001999,C01080,Home,2023-03-16,2038-03-16,3320.0,1509600.0,Monthly,Active,15,Medium,A0099,Referral
POL002000,C01055,Motor,2024-05-31,2025-05-31,56300.0,1608600.0,Annually,Expired,1,Medium,A0086,Agent
POL002001,C02074,Health,2023-01-30,2026-01-28,18800.0,500000.0,Monthly,Active,3,Medium,A0079,Agent
POL002002,C04078,Motor,2023-03-12,2024-03-11,55410.0,1217900.0,Annually,Expired,1,High,A0086,Online
POL002003,C00525,Travel,2024-12-03,2024-12-26,5660.0,471600.0,Monthly,Expired,1,Medium,A0007,Online
POL002004,C01064,Motor,2023-06-27,2024-06-26,30120.0,1012300.0,Monthly,Lapsed,1,Low,A0094,Online
POL002005,C02221,Health,2024-03-31,2026-03-28,22400.0,500000.0,Annually,Active,2,Medium,A0075,Agent
POL002006,C01676,Health,2024-07-13,2025-07-13,14020.0,300000.0,Quarterly,Expired,1,Low,A0040,Agent
POL002007,C00116,Health,2023-05-03,2026-05-03,26000.0,500000.0,Annually,Active,3,Medium,A0072,Agent
POL002008,C03146,Motor,2023-05-25,2024-05-24,24520.0,700500.0,Annually,Lapsed,1,Medium,A0005,Bancassurance
POL002009,C03979,Home,2025-02-24,2026-02-24,6780.0,3627700.0,Annually,Active,1,Low,A0044,Agent
POL002010,C03014,Travel,2023-07-12,2023-07-25,4650.0,456100.0,Annually,Expired,1,Low,A0033,Corporate
POL002011,C04016,Health,2024-01-17,2027-01-17,45220.0,1000000.0,Monthly,Active,3,Low,A0052,Online
POL002012,C01424,Motor,2024-01-07,2025-01-06,36450.0,801100.0,Annually,Lapsed,1,High,A0087,Referral
POL002013,C03133,Travel,2023-05-28,2023-07-15,2790.0,273200.0,Annually,Expired,1,Low,A0085,Online
POL002014,C04051,Life,2025-04-06,2050-04-06,37460.0,2079000.0,Quarterly,Active,25,Low,A0050,Online
POL002015,C03649,Motor,2023-07-28,2024-07-27,54020.0,1543500.0,Annually,Lapsed,1,Medium,A0053,Online
POL002016,C02378,Motor,2025-07-11,2026-07-11,52290.0,1494100.0,Monthly,Active,1,Medium,A0073,Bancassurance
POL002017,C04592,Home,2024-07-29,2039-07-28,3750.0,1706300.0,Annually,Active,15,Medium,A0043,Online
POL002018,C04178,Life,2023-08-26,2038-08-26,47990.0,2454800.0,Annually,Active,15,Low,A0054,Online
POL002019,C00923,Travel,2024-06-09,2024-07-13,10310.0,859100.0,Annually,Lapsed,1,Medium,A0100,Agent
POL002020,C03124,Travel,2023-06-12,2023-06-30,2610.0,217800.0,Annually,Expired,1,Medium,A0053,Agent
POL002021,C02191,Health,2024-01-02,2025-01-02,31620.0,750000.0,Annually,Lapsed,1,Low,A0046,Agent
POL002022,C02770,Life,2023-08-19,2048-08-19,52610.0,3345700.0,Monthly,Lapsed,25,Low,A0086,Referral
POL002023,C04558,Health,2023-08-13,2024-08-13,29100.0,750000.0,Monthly,Expired,1,Medium,A0070,Agent
POL002024,C01812,Health,2023-02-15,2024-02-15,12650.0,300000.0,Monthly,Lapsed,1,Low,A0084,Online
POL002025,C04272,Motor,2023-11-21,2024-11-20,17440.0,586200.0,Annually,Expired,1,Low,A0055,Online
POL002026,C01568,Health,2023-07-18,2026-07-18,30450.0,750000.0,Annually,Lapsed,3,Medium,A0076,Online
POL002027,C00411,Home,2024-06-07,2034-06-07,4580.0,2446700.0,Annually,Active,10,Low,A0090,Bancassurance
POL002028,C02032,Health,2023-01-31,2024-01-28,36300.0,750000.0,Annually,Expired,1,Medium,A0057,Online
POL002029,C00361,Health,2025-02-12,2027-02-12,28940.0,750000.0,Quarterly,Lapsed,2,Low,A0055,Online
POL002030,C01180,Life,2025-05-19,2055-05-19,28080.0,2052000.0,Monthly,Active,30,Low,A0013,Agent
POL002031,C02530,Health,2025-03-16,2027-03-16,28700.0,500000.0,Monthly,Active,2,Medium,A0020,Corporate
POL002032,C01850,Travel,2024-08-03,2024-08-20,5710.0,476000.0,Annually,Expired,1,Medium,A0072,Online
POL002033,C02981,Health,2024-11-05,2026-11-05,38480.0,500000.0,Annually,Active,2,High,A0036,Referral
POL002034,C02216,Health,2024-09-23,2025-09-23,79220.0,2000000.0,Annually,Lapsed,1,Low,A0033,Online
POL002035,C01015,Motor,2024-04-24,2025-04-24,36590.0,1045400.0,Annually,Expired,1,Medium,A0085,Referral
POL002036,C01102,Health,2024-07-15,2027-07-15,41140.0,1000000.0,Monthly,Active,3,Low,A0011,Online
POL002037,C04737,Home,2024-12-20,2025-12-20,14210.0,7600700.0,Annually,Expired,1,Low,A0089,Bancassurance
POL002038,C03837,Motor,2024-09-03,2025-09-03,23180.0,662200.0,Annually,Expired,1,Medium,A0038,Agent
POL002039,C00273,Home,2025-06-19,2030-06-19,7200.0,3850000.0,Annually,Lapsed,5,Low,A0007,Agent
POL002040,C03972,Motor,2023-05-29,2024-05-28,49020.0,1400700.0,Annually,Expired,1,Medium,A0024,Agent
POL002041,C00932,Life,2025-04-04,2040-04-04,51610.0,2991000.0,Annually,Active,15,Low,A0067,Referral
POL002042,C04993,Motor,2024-07-06,2025-07-06,50230.0,1435200.0,Annually,Expired,1,Medium,A0099,Agent
POL002043,C02468,Motor,2024-07-15,2025-07-15,53700.0,1180200.0,Annually,Expired,1,High,A0081,Online
POL002044,C03495,Motor,2024-02-28,2025-02-27,64990.0,1428300.0,Monthly,Expired,1,High,A0032,Online
POL002045,C03553,Motor,2023-10-11,2024-10-10,61510.0,1757500.0,Annually,Expired,1,Medium,A0044,Bancassurance
POL002046,C02633,Life,2025-06-03,2050-06-03,178080.0,6771000.0,Monthly,Active,25,Medium,A0081,Corporate
POL002047,C00604,Health,2024-05-05,2025-05-05,10050.0,300000.0,Annually,Expired,1,Low,A0052,Online
POL002048,C04117,Health,2023-11-04,2025-11-04,21200.0,500000.0,Annually,Expired,2,Medium,A0084,Agent
POL002049,C04991,Home,2024-10-05,2034-10-05,11090.0,5930700.0,Annually,Active,10,Low,A0011,Online
POL002050,C02960,Travel,2025-08-21,2025-10-18,7670.0,639100.0,Annually,Expired,1,Medium,A0053,Agent
POL002051,C02295,Motor,2024-02-18,2025-02-17,49410.0,1086000.0,Annually,Expired,1,High,A0051,Agent
POL002052,C04998,Life,2023-08-01,2043-08-01,26420.0,1797000.0,Annually,Active,20,Low,A0008,Corporate
POL002053,C03960,Motor,2025-02-07,2026-02-07,36700.0,1048500.0,Annually,Lapsed,1,Medium,A0002,Agent
POL002054,C03861,Health,2023-07-20,2025-07-20,36750.0,750000.0,Quarterly,Expired,2,Medium,A0055,Online
POL002055,C01785,Health,2024-01-08,2025-01-08,35850.0,750000.0,Annually,Expired,1,Medium,A0031,Bancassurance
POL002056,C04380,Home,2023-04-17,2038-04-17,16670.0,7578100.0,Annually,Active,15,Medium,A0014,Bancassurance
POL002057,C03709,Home,2024-04-10,2029-04-10,4350.0,2325300.0,Annually,Active,5,Low,A0067,Bancassurance
POL002058,C00328,Motor,2023-07-12,2024-07-11,41050.0,1172800.0,Annually,Expired,1,Medium,A0040,Corporate
POL002059,C04444,Life,2024-07-11,2039-07-11,69140.0,4469500.0,Annually,Lapsed,15,Low,A0035,Bancassurance
POL002060,C01551,Home,2024-04-14,2029-04-14,12890.0,5860300.0,Annually,Lapsed,5,Medium,A0040,Agent
POL002061,C00232,Travel,2025-04-21,2025-05-02,8140.0,678700.0,Annually,Expired,1,Medium,A0008,Bancassurance
POL002062,C01240,Travel,2024-11-09,2025-01-05,6210.0,608900.0,Monthly,Expired,1,Low,A0006,Agent
POL002063,C04210,Life,2023-04-23,2048-04-23,54220.0,3009000.0,Quarterly,Active,25,Low,A0055,Online
POL002064,C03590,Life,2023-07-19,2033-07-19,53160.0,3080900.0,Quarterly,Cancelled,10,Low,A0098,Agent
POL002065,C02815,Motor,2023-02-26,2024-02-26,6520.0,186300.0,Annually,Expired,1,Medium,A0093,Online
POL002066,C03232,Health,2024-09-09,2025-09-09,46240.0,1000000.0,Quarterly,Expired,1,Low,A0091,Bancassurance
POL002067,C04540,Motor,2023-08-08,2024-08-07,54050.0,1544300.0,Annually,Expired,1,Medium,A0081,Bancassurance
POL002068,C01309,Health,2024-02-04,2026-02-04,42380.0,500000.0,Annually,Active,2,High,A0077,Agent
POL002069,C02049,Motor,2025-09-06,2026-09-06,52550.0,1766400.0,Monthly,Active,1,Low,A0022,Agent
POL002070,C04101,Health,2024-12-02,2025-12-02,14880.0,300000.0,Quarterly,Expired,1,Medium,A0005,Online
POL002071,C02751,Health,2023-03-14,2026-03-14,65540.0,1500000.0,Monthly,Active,3,Low,A0011,Agent
POL002072,C02187,Health,2024-09-24,2025-09-24,28560.0,750000.0,Quarterly,Expired,1,Low,A0095,Agent
POL002073,C01278,Life,2023-04-04,2033-04-04,71670.0,3666000.0,Annually,Active,10,Low,A0050,Agent
POL002074,C04986,Life,2024-01-01,2039-01-01,46950.0,2383000.0,Monthly,Active,15,Medium,A0039,Agent
POL002075,C00474,Health,2024-11-01,2025-11-01,23880.0,500000.0,Quarterly,Expired,1,Low,A0090,Agent
POL002076,C03246,Travel,2023-08-26,2023-09-04,1500.0,110600.0,Annually,Expired,1,Low,A0045,Agent
POL002077,C02198,Life,2024-09-29,2039-09-28,180140.0,9336000.0,Quarterly,Active,15,Low,A0074,Online
POL002078,C04342,Life,2023-05-13,2038-05-13,50120.0,3113300.0,Monthly,Active,15,Medium,A0005,Agent
POL002079,C01150,Life,2023-02-15,2033-02-15,39350.0,2215200.0,Quarterly,Active,10,Low,A0033,Agent
POL002080,C00436,Home,2023-12-20,2028-12-20,14740.0,6699500.0,Annually,Active,5,Medium,A0014,Referral
POL002081,C02007,Life,2024-07-20,2044-07-20,160840.0,9054000.0,Monthly,Cancelled,20,Low,A0089,Bancassurance
POL002082,C00835,Travel,2023-01-03,2023-02-17,8510.0,709100.0,Annually,Expired,1,Medium,A0043,Agent
POL002083,C02632,Motor,2023-10-18,2024-10-17,28680.0,819300.0,Monthly,Expired,1,Medium,A0049,Bancassurance
POL002084,C03070,Motor,2025-09-22,2026-09-22,48260.0,1060700.0,Annually,Lapsed,1,High,A0028,Corporate
POL002085,C01756,Motor,2025-03-26,2026-03-26,31840.0,909700.0,Monthly,Active,1,Medium,A0011,Agent
POL002086,C02896,Travel,2024-01-10,2024-01-26,7830.0,767600.0,Annually,Expired,1,Low,A0030,Online
POL002087,C04595,Home,2025-08-05,2026-08-05,1630.0,869400.0,Annually,Lapsed,1,Low,A0094,Agent
POL002088,C02754,Motor,2025-09-22,2026-09-22,17050.0,374700.0,Annually,Active,1,High,A0090,Online
POL002089,C01773,Travel,2024-09-07,2024-10-28,2640.0,259300.0,Monthly,Expired,1,Low,A0091,Referral
POL002090,C00178,Health,2023-10-23,2025-10-23,41700.0,750000.0,Quarterly,Expired,2,Medium,A0087,Bancassurance
POL002091,C03377,Motor,2025-06-11,2026-06-11,59780.0,1707900.0,Annually,Lapsed,1,Medium,A0033,Bancassurance
POL002092,C01268,Motor,2023-03-19,2024-03-18,26710.0,763300.0,Monthly,Lapsed,1,Medium,A0060,Bancassurance
POL002093,C04553,Home,2023-11-17,2028-11-17,5990.0,2721400.0,Annually,Active,5,Medium,A0014,Online
POL002094,C02930,Motor,2023-12-14,2024-12-13,17990.0,513900.0,Monthly,Lapsed,1,Medium,A0045,Corporate
POL002095,C03818,Motor,2025-05-06,2026-05-06,60030.0,1715200.0,Annually,Active,1,Medium,A0013,Bancassurance
POL002096,C03957,Life,2023-09-05,2033-09-05,80150.0,4554000.0,Annually,Active,10,Medium,A0084,Referral
POL002097,C01806,Motor,2023-02-22,2024-02-22,33410.0,954500.0,Monthly,Lapsed,1,Medium,A0051,Agent
POL002098,C04896,Motor,2023-12-30,2024-12-29,41240.0,1178300.0,Annually,Expired,1,Medium,A0006,Online
POL002099,C00753,Health,2024-06-30,2025-06-28,62400.0,750000.0,Monthly,Expired,1,High,A0042,Online
POL002100,C00721,Life,2023-02-04,2038-02-04,88370.0,3945000.0,Annually,Active,15,Medium,A0092,Bancassurance
POL002101,C01188,Life,2024-06-21,2054-06-21,33680.0,2331000.0,Monthly,Active,30,Low,A0042,Agent
POL002102,C03004,Health,2023-04-14,2025-04-14,53300.0,1500000.0,Annually,Lapsed,2,Low,A0037,Bancassurance
POL002103,C01822,Health,2023-04-28,2024-04-28,45730.0,1000000.0,Annually,Expired,1,Low,A0009,Agent
POL002104,C03003,Home,2024-11-15,2025-11-15,5230.0,2375600.0,Annually,Expired,1,Medium,A0089,Online
POL002105,C03605,Motor,2025-07-24,2026-07-24,32340.0,924000.0,Annually,Active,1,Medium,A0016,Agent
POL002106,C00144,Life,2025-05-12,2040-05-12,30250.0,1951600.0,Annually,Active,15,Medium,A0074,Online
POL002107,C04949,Home,2024-05-17,2029-05-17,13770.0,6258800.0,Monthly,Active,5,Medium,A0002,Bancassurance
POL002108,C01090,Life,2023-12-25,2033-12-25,130660.0,7686000.0,Monthly,Active,10,Low,A0021,Bancassurance
POL002109,C00854,Health,2024-08-12,2027-08-12,89420.0,2000000.0,Quarterly,Active,3,Low,A0046,Online
POL002110,C01569,Health,2025-02-10,2027-02-10,23120.0,500000.0,Annually,Cancelled,2,Low,A0061,Referral
POL002111,C01924,Motor,2024-01-19,2025-01-18,38470.0,1099100.0,Annually,Expired,1,Medium,A0081,Referral
POL002112,C02244,Life,2024-07-10,2034-07-10,127010.0,4829300.0,Quarterly,Active,10,Medium,A0077,Corporate
POL002113,C00595,Motor,2023-12-21,2024-12-20,14050.0,401300.0,Annually,Expired,1,Medium,A0054,Corporate
POL002114,C01483,Motor,2023-05-19,2024-05-18,52420.0,1497700.0,Annually,Lapsed,1,Medium,A0090,Agent
POL002115,C03817,Life,2023-10-11,2043-10-11,119300.0,6528000.0,Annually,Active,20,Low,A0047,Agent
POL002116,C01566,Life,2024-11-16,2039-11-16,94890.0,4983800.0,Monthly,Active,15,Low,A0015,Referral
POL002117,C02377,Motor,2025-01-23,2026-01-23,42970.0,1227900.0,Annually,Cancelled,1,Medium,A0063,Bancassurance
POL002118,C04805,Home,2024-07-02,2039-07-02,12860.0,6876800.0,Annually,Active,15,Low,A0025,Corporate
POL002119,C04144,Health,2024-11-08,2026-11-08,35060.0,750000.0,Monthly,Active,2,Low,A0064,Online
POL002120,C00335,Life,2023-12-31,2043-12-28,40540.0,2250000.0,Monthly,Active,20,Low,A0085,Agent
POL002121,C03086,Life,2024-12-21,2049-12-21,68190.0,4485900.0,Annually,Active,25,Medium,A0069,Online
POL002122,C02100,Motor,2024-09-03,2025-09-03,28930.0,826600.0,Monthly,Expired,1,Medium,A0087,Agent
POL002123,C01620,Health,2025-06-24,2027-06-24,45400.0,1000000.0,Monthly,Active,2,Medium,A0070,Referral
POL002124,C02211,Home,2023-08-13,2028-08-13,4470.0,2391200.0,Annually,Cancelled,5,Low,A0001,Agent
POL002125,C01367,Motor,2025-08-17,2026-08-17,44750.0,1278500.0,Annually,Lapsed,1,Medium,A0009,Referral
POL002126,C01013,Life,2024-07-23,2039-07-23,41940.0,2343000.0,Annually,Active,15,Medium,A0100,Online
POL002127,C04711,Health,2023-01-15,2024-01-15,12500.0,300000.0,Annually,Expired,1,Low,A0032,Corporate
POL002128,C01536,Travel,2024-08-25,2024-09-01,7080.0,693900.0,Annually,Lapsed,1,Low,A0015,Agent
POL002129,C03297,Travel,2023-04-08,2023-06-02,5850.0,573100.0,Annually,Expired,1,Low,A0100,Agent
POL002130,C01155,Life,2024-01-21,2044-01-21,62900.0,4204700.0,Quarterly,Active,20,Low,A0092,Online
POL002131,C00147,Travel,2024-04-28,2024-05-03,3680.0,361200.0,Annually,Expired,1,Low,A0096,Corporate
POL002132,C02025,Motor,2023-03-19,2024-03-18,21820.0,623400.0,Annually,Expired,1,Medium,A0080,Bancassurance
POL002133,C00602,Motor,2024-12-13,2025-12-13,35590.0,1016800.0,Annually,Expired,1,Medium,A0052,Agent
POL002134,C00620,Life,2025-04-10,2040-04-10,64920.0,3627000.0,Quarterly,Cancelled,15,Medium,A0047,Agent
POL002135,C03168,Health,2025-03-29,2027-03-28,27800.0,500000.0,Monthly,Active,2,Medium,A0028,Corporate
POL002136,C01483,Home,2025-03-23,2026-03-23,5860.0,3132900.0,Monthly,Active,1,Low,A0100,Online
POL002137,C04376,Travel,2025-07-14,2025-08-08,5180.0,431700.0,Monthly,Expired,1,Medium,A0085,Online
POL002138,C01542,Motor,2025-03-31,2026-03-31,11980.0,342400.0,Annually,Active,1,Medium,A0086,Agent
POL002139,C04319,Health,2024-01-21,2025-01-21,28200.0,750000.0,Annually,Expired,1,Medium,A0061,Bancassurance
POL002140,C03266,Travel,2023-03-27,2023-05-05,6570.0,547200.0,Monthly,Expired,1,Medium,A0002,Bancassurance
POL002141,C02824,Travel,2025-06-12,2025-07-12,5860.0,488600.0,Annually,Expired,1,Medium,A0084,Agent
POL002142,C00264,Life,2024-07-02,2034-07-02,47650.0,3132000.0,Annually,Active,10,Low,A0019,Agent
POL002143,C02004,Travel,2024-09-27,2024-11-05,2030.0,168800.0,Annually,Expired,1,Medium,A0057,Online
POL002144,C01160,Motor,2023-07-18,2024-07-17,25900.0,740000.0,Annually,Expired,1,Medium,A0054,Bancassurance
POL002145,C00422,Home,2024-10-20,2034-10-20,2410.0,1093400.0,Monthly,Active,10,Medium,A0013,Referral
POL002146,C04089,Home,2024-02-12,2034-02-12,11000.0,5884600.0,Annually,Active,10,Low,A0096,Agent
POL002147,C02905,Health,2024-01-09,2025-01-09,58200.0,1500000.0,Annually,Expired,1,Medium,A0020,Agent
POL002148,C02330,Travel,2024-06-14,2024-07-21,9880.0,969000.0,Monthly,Expired,1,Low,A0071,Agent
POL002149,C03627,Health,2023-07-17,2025-07-17,34500.0,750000.0,Annually,Expired,2,Medium,A0047,Online
POL002150,C00894,Home,2025-05-25,2030-05-25,14000.0,7487700.0,Annually,Active,5,Low,A0016,Online
POL002151,C03883,Home,2024-01-08,2034-01-08,7920.0,3601800.0,Annually,Active,10,Medium,A0088,Agent
POL002152,C03907,Health,2025-02-03,2026-02-03,11880.0,300000.0,Annually,Active,1,Low,A0094,Bancassurance
POL002153,C01762,Health,2024-08-25,2025-08-25,60180.0,1500000.0,Annually,Expired,1,Low,A0045,Agent
POL002154,C00756,Motor,2024-12-13,2025-12-13,7030.0,200700.0,Annually,Expired,1,Medium,A0016,Agent
POL002155,C01717,Health,2023-03-16,2024-03-16,23300.0,500000.0,Monthly,Lapsed,1,Medium,A0001,Online
POL002156,C01911,Motor,2023-05-04,2024-05-03,50270.0,1436400.0,Annually,Expired,1,Medium,A0021,Online
POL002157,C01613,Life,2023-05-21,2033-05-21,75870.0,4530900.0,Annually,Active,10,Low,A0084,Corporate
POL002158,C00806,Health,2025-06-29,2028-06-28,19550.0,500000.0,Annually,Active,3,Low,A0018,Corporate
POL002159,C01140,Life,2023-04-23,2043-04-23,87020.0,4570200.0,Quarterly,Active,20,Low,A0078,Agent
POL002160,C03515,Life,2025-02-17,2040-02-17,47070.0,3159000.0,Annually,Active,15,Medium,A0085,Agent
POL002161,C02354,Motor,2025-07-08,2026-07-08,61360.0,1753100.0,Annually,Active,1,Medium,A0073,Online
POL002162,C02168,Health,2024-12-28,2027-12-28,53200.0,1000000.0,Annually,Active,3,Medium,A0091,Agent
POL002163,C01574,Health,2025-06-20,2026-06-20,57880.0,1500000.0,Annually,Active,1,Low,A0065,Agent
POL002164,C03550,Life,2023-05-07,2038-05-07,47790.0,2295000.0,Quarterly,Active,15,Low,A0083,Bancassurance
POL002165,C02086,Motor,2025-06-17,2026-06-17,30520.0,871900.0,Annually,Active,1,Medium,A0009,Agent
POL002166,C00004,Health,2024-02-13,2026-02-13,14640.0,300000.0,Annually,Active,2,Low,A0020,Agent
POL002167,C04042,Motor,2023-05-14,2024-05-13,35650.0,1018700.0,Annually,Expired,1,Medium,A0093,Corporate
POL002168,C03159,Motor,2023-04-23,2024-04-22,58820.0,1680600.0,Annually,Expired,1,Medium,A0051,Agent
POL002169,C01538,Travel,2023-08-04,2023-08-26,8720.0,854500.0,Annually,Expired,1,Low,A0083,Bancassurance
POL002170,C02953,Home,2024-09-25,2029-09-25,4840.0,2201700.0,Annually,Active,5,Medium,A0017,Online
POL002171,C01585,Health,2024-12-09,2026-12-09,20600.0,500000.0,Monthly,Active,2,Medium,A0008,Bancassurance
POL002172,C00026,Home,2025-08-19,2040-08-19,12780.0,5809500.0,Annually,Active,15,Medium,A0046,Online
POL002173,C04461,Motor,2023-01-29,2024-01-29,53990.0,1542700.0,Annually,Expired,1,Medium,A0075,Online
POL002174,C02714,Motor,2023-09-12,2024-09-11,36110.0,1031800.0,Annually,Expired,1,Medium,A0078,Corporate
POL002175,C01707,Home,2023-08-18,2033-08-18,14620.0,6643200.0,Annually,Active,10,Medium,A0015,Corporate
POL002176,C02071,Life,2023-06-30,2038-06-28,75050.0,4851200.0,Annually,Active,15,Low,A0077,Bancassurance
POL002177,C02413,Life,2024-04-30,2044-04-28,48350.0,3025600.0,Annually,Active,20,Low,A0067,Agent
